filename, bus, car, motorbike, person, truck
311228716_1222519891655275_7854100733918676050_n_jpg.rf.a447527d502977b8393ffe23e9fa0f59.jpg, 0, 0, 0, 1, 0
325623948_634567858469019_7293968091675255063_n_jpg.rf.a3453e4bb85b7f06335d8e9035746467.jpg, 0, 0, 1, 1, 0
318949475_572465761357999_7069533716752309461_n_jpg.rf.a3fbeb1c0b34dc5def918813b97c33a7.jpg, 0, 0, 1, 0, 0
292870013_1470802323367718_8591954441866128615_n_jpg.rf.a44c27aaf28e45fa4dc2d0395a002756.jpg, 0, 0, 0, 1, 0
233026212_364267718628838_8702312583115590721_n-2_jpg.rf.a4623ba0d282195e9ff537d81bf400fe.jpg, 1, 0, 0, 0, 0
281426865_832275738162109_1933174323579549606_n_jpg.rf.a4cc736f1d17439c1c2dd22f76a8d3df.jpg, 0, 0, 0, 1, 0
321190708_859860518663905_2253196779279998294_n_jpg.rf.a47aeed96c256485c7d494e52ca73bb8.jpg, 0, 0, 1, 0, 0
IMG_20210728_170456_jpg.rf.a49c963079aff2d5049ab872b91c27c4.jpg, 0, 0, 1, 0, 0
310518942_1559246161162273_8542730128759001098_n_jpg.rf.a513df7bcd9d4773aeb649ac44b27324.jpg, 0, 0, 0, 1, 0
300146569_1028097534521162_1229710009472753583_n_jpg.rf.a4f1f1c0873ccc00d828159c4b012438.jpg, 1, 1, 0, 0, 0
301312845_1441153026405320_8485740813626065681_n_jpg.rf.a4df8c551627debcda699b7f46fb8640.jpg, 0, 0, 0, 0, 1
315415672_149192977850947_8035557634787496250_n_jpg.rf.a5408a69be0ec2436d9e7a52b831023a.jpg, 0, 1, 1, 1, 0
180819555_165676728803194_5248669015814593218_n_jpg.rf.a5783f73d0c980b92740efc40b4bd6e2.jpg, 0, 0, 1, 1, 0
321230530_551822083467691_6953579559389133249_n_jpg.rf.a59b58155997891699265ba815976d24.jpg, 0, 0, 1, 0, 0
323946482_898074671194680_4090741347278963768_n_jpg.rf.a5639bce35548abbf718f5c97dcd0260.jpg, 0, 1, 1, 1, 0
324387186_1204981920149570_1500547192299873185_n_jpg.rf.a5a746560ad75df5022f5306e70c27b0.jpg, 0, 1, 1, 1, 0
243382368_1168569196999409_702309007250339483_n-2_jpg.rf.a5d96f8ecbf2896b80f2c3850fe56984.jpg, 1, 0, 1, 1, 0
IMG_20210511_115723_jpg.rf.a638425350c8fe2e62fc87e9823019c0.jpg, 0, 0, 1, 0, 0
321270683_390052929981707_8774514871088207371_n_jpg.rf.a60504e7f590c705cb4100e8423f5a11.jpg, 0, 0, 0, 0, 1
319344552_1205942400033262_479712774137857328_n_jpg.rf.a64849567ba7d4c56a9d68863d542019.jpg, 0, 1, 0, 0, 0
327157645_588103286472485_5895606790010561283_n_jpg.rf.a65d5f2a1a2c274d856f2bfd120d96c4.jpg, 0, 1, 0, 0, 0
326836368_1362257754627772_9114394195955624270_n_jpg.rf.a6ecc9e828c0ac65b9ddea6a5627583b.jpg, 0, 1, 0, 1, 0
P_20221003_131516_jpg.rf.a6ee97716bd73e24552fd8961cd9698c.jpg, 0, 1, 0, 0, 0
jalal-kelink-ebhhMIeIeMc-unsplash-1-_jpg.rf.a6939daeb7c842140889a6d5d62117d1.jpg, 1, 1, 0, 0, 0
327425594_852987985809887_8705026143542314446_n_jpg.rf.a79f8da404c7728ce472dd5c4f53a459.jpg, 0, 1, 0, 1, 0
327796831_2122772861245189_8217557249658212752_n_jpg.rf.a7352c22c103ed7cc6db0ecfcb4886c6.jpg, 0, 0, 1, 1, 0
320440354_143295018506805_3800091577032819207_n_jpg.rf.a82f3988d8bfda0a085805f877281ad6.jpg, 0, 0, 1, 0, 0
320554842_477967217806152_61281607507813856_n_jpg.rf.a7d915db187a37ed26ec441a17f468f6.jpg, 0, 0, 1, 0, 0
320357344_716258853056057_5931132259778001388_n-2_jpg.rf.a88d73b5af639e993fc8939091174cbe.jpg, 0, 1, 1, 1, 1
320768917_839175623961093_8926016905721933420_n_jpg.rf.a8f48a520e2a5c700f758be8fe045040.jpg, 0, 0, 1, 1, 0
301402132_814121296618052_8764446288051560272_n-2_jpg.rf.a861b0ba507ea7b8d3ab80e767b23093.jpg, 1, 0, 0, 0, 0
prabu-panji-aQK0liqsEQs-unsplash-2_jpg.rf.a8cf3db8b09d8b65a3ceac00c2e8df4e.jpg, 1, 0, 0, 0, 0
307339356_3042889049334734_7129395359641378728_n-2_jpg.rf.a9120cee7eb97e58cec668e1e76d56e6.jpg, 0, 0, 0, 0, 1
311282050_805539984094837_6668957787337281211_n_jpg.rf.a98aedcd069eb2c5976d4bc6e4ee94b3.jpg, 0, 0, 0, 1, 0
323843686_3016233025351165_1713737806584111107_n_jpg.rf.a8f53f164a0f69ada89377223e80c623.jpg, 0, 0, 1, 1, 0
319804015_150963881021668_5124802902112755339_n-2_jpg.rf.a9a7dc0cff1ff0626fce9544ddf8d089.jpg, 0, 1, 0, 1, 0
317830199_6419430328074069_4038138970269718430_n_jpg.rf.a9d258eb6dc761d2235cf8d57cfbcd6f.jpg, 0, 1, 0, 0, 0
14727685_280048982396000_6786273203577683968_n_jpg.rf.aa1162bf29ef472240b882cadae0771b.jpg, 0, 0, 0, 1, 0
275866747_4646932968769245_8214523433566208313_n-2_jpg.rf.aa4de80ccaa7dd70bf8fcac349f35be8.jpg, 0, 0, 0, 0, 1
319356454_464430309212459_8389109871259502206_n-2_jpg.rf.aa7beb9ecbbd6331572d0db0b7b43cd3.jpg, 0, 0, 0, 0, 1
275446623_3237106176567871_3836419590826303491_n_jpg.rf.aacfd2f0ab47cd5e405203c0b8be76a9.jpg, 0, 0, 0, 0, 1
326027097_155883497210067_5745855958980778186_n_jpg.rf.aa96748ac62314dfc27b7629d438d6d9.jpg, 0, 0, 0, 1, 0
274700591_5346503168727657_6045547480175388580_n_jpg.rf.aad1fe2f7aef66ed19c8b5e115bde21f.jpg, 0, 0, 0, 1, 0
327812440_159167713192947_5060206927521605671_n_jpg.rf.aa10f947b6de18c9e4065002d57acf10.jpg, 0, 0, 0, 1, 0
324704841_712780663804806_8050158957434547733_n_jpg.rf.ab1d7c9eb79598055326b2c8a76dbc08.jpg, 0, 0, 0, 1, 0
33697596_385373155296783_5372740324764418048_n_jpg.rf.abbf461339149314d50fc18ca3fa79ad.jpg, 0, 1, 0, 0, 0
306543648_5608253819231446_7178781410698679108_n_jpg.rf.ab60b402e8649e8ad789524c04cd7af4.jpg, 0, 0, 0, 0, 1
320567928_496823705945666_454618212655593224_n_jpg.rf.ab65044e79623dda0a41fe8194e6e4c5.jpg, 0, 0, 1, 0, 0
326415155_1107131119956620_5550345997771713328_n_jpg.rf.ac52c001f626dc397986070587ce934f.jpg, 0, 1, 0, 0, 0
323804557_3330582703861688_997586689029803718_n_jpg.rf.abe36fbbe6f26326c09f64757c1be36b.jpg, 0, 0, 0, 1, 0
309867861_1133911467217171_3335457435684672719_n_jpg.rf.acb838cbd51b8419da08d4de4a8c7fcd.jpg, 1, 0, 0, 0, 0
327609672_1250650182225020_8349700029029975859_n_jpg.rf.acec2273b5056425cf2a828c7b9af8dd.jpg, 0, 0, 0, 0, 0
323544644_841114260510582_5868993399204204491_n_jpg.rf.ad36f58bdc93735e5d786d540209895b.jpg, 0, 1, 1, 1, 0
193470120_541881260307601_1982740668675658421_n-2_jpg.rf.ac213a064215a357bc05234bbbe6a5b1.jpg, 1, 0, 0, 1, 0
325974478_584429933018674_567794796607017035_n_jpg.rf.ad5b5b3629299e229f71cdacb55ff97d.jpg, 0, 1, 0, 0, 0
317236884_2574049796071037_7708935173203126756_n-2_jpg.rf.ad5c4fdc0584d37ee9dff4be5cceeb56.jpg, 1, 0, 1, 1, 0
320390668_464042469226972_2233154475066918828_n_jpg.rf.ad634fcd649d89c484c7dd5d8c234418.jpg, 0, 0, 1, 1, 0
FORDl6PakAA8UfM_jpg.rf.ad59034c7598f04b1a71e9efe73aecd2.jpg, 0, 0, 1, 0, 0
322054408_161189656658095_7037065659409039491_n_jpg.rf.adbbc76c55cbb34a194292262e0a9b19.jpg, 0, 0, 1, 1, 1
315973098_676209057451315_3168256874418047846_n_jpg.rf.ad88f6bef08bf3bbfc80a5c01aea343a.jpg, 0, 1, 0, 0, 0
320274185_1627556107647350_4398657382277473582_n_jpg.rf.ad7d35b195b0a5350e2d797881c36245.jpg, 0, 1, 1, 1, 0
316571549_1088219211862290_2544832675861052115_n-2_jpg.rf.ad8915f6ea9e3b1888aa74376f3fba2a.jpg, 0, 0, 0, 0, 1
319515820_3357157657930243_5323899987684273119_n_jpg.rf.ad9d9732d031316b6f2c9fa34f83f3d2.jpg, 0, 1, 0, 0, 0
321325081_715606159924171_1879319753452192014_n_jpg.rf.ae271bcac64980ee0561e94a9513bc64.jpg, 0, 0, 1, 0, 0
321011944_198040912748114_7840928311450958188_n_jpg.rf.add51260e11c23b16b5771bef8a810c5.jpg, 0, 0, 1, 1, 0
308721378_770192357406000_3261502891125198269_n_jpg.rf.ae46061ec339dcec7a1487751a78ab03.jpg, 0, 1, 0, 0, 1
188231671_3918495461521576_6468702565154268272_n_jpg.rf.aeae5d8aefe84f7a459f8e40c49a7055.jpg, 0, 1, 0, 0, 0
324386070_559449166051296_4600593049492717825_n_jpg.rf.aecb1f77ca981026ecb0557ab70e6e89.jpg, 0, 0, 0, 1, 0
IMG_20210424_135258_jpg.rf.af01e402b95f841a14882f61229717f6.jpg, 0, 0, 0, 1, 0
327017062_541956514562950_204082143616178423_n_jpg.rf.af3958b30b1eb447d965594cddc1cef9.jpg, 0, 0, 0, 1, 0
IMG_20210728_170439_jpg.rf.afad7711c56b5c978da2db88402723e2.jpg, 0, 0, 1, 0, 0
IMG_20210620_170630_jpg.rf.afe28cbf15dd15ccc2bc26a057a0b014.jpg, 0, 0, 1, 0, 0
323959206_1612050575875855_2196161966874280690_n_jpg.rf.afe2bd2063fc65c79de8ebc7a42237d3.jpg, 0, 0, 0, 1, 0
307155746_116975747811701_2662284093446891107_n_jpg.rf.af748698026b1c5315ecff93ce8f090f.jpg, 0, 0, 0, 0, 1
319096717_208018981590416_684560059297389453_n_jpg.rf.ae49deb2822368370fa7a6b188ea4a44.jpg, 0, 0, 0, 0, 1
320397254_609087564354665_2662755700023456478_n_jpg.rf.b06e25dc1adac4d32b4fee7acd3ac693.jpg, 0, 0, 1, 0, 0
4218833554_7cc8c630c6_z_jpg.rf.b0492c190abf790db9cf5dd61b6b72fd.jpg, 0, 0, 0, 1, 0
310160207_111404435082527_2361153459339053884_n-2_jpg.rf.b0d7a4a070431bd11fdec0b62de8afea.jpg, 0, 0, 0, 0, 1
319815758_734533274212054_5190414063040584498_n_jpg.rf.b051d7ea25f93ae8a5a406560c582b9e.jpg, 0, 1, 0, 0, 0
243826117_108447434847292_7773760493772887302_n-2_jpg.rf.b0ec1b2eb2c7590f7965cb200c10f6be.jpg, 1, 0, 0, 0, 0
320333660_617702006823770_2318708743872124818_n_jpg.rf.b1515cbb66cf98dfd5b8cf7e336c3e7e.jpg, 0, 0, 1, 0, 0
304814890_747986316311567_5338997404155371551_n-2_jpg.rf.b16b280a0b5247fdc32082c4bfafe703.jpg, 1, 0, 0, 0, 0
321502884_549272887257964_5804296420053266027_n_jpg.rf.b19d7e14d97cc667d0614ddca6677eaa.jpg, 0, 0, 1, 0, 0
98146879_3038636042894322_5206469310317140405_n-2_jpg.rf.b1c92668ea83afaeb248d959aee65570.jpg, 1, 1, 0, 0, 0
IMG-20210711-WA0015_jpeg.rf.b1c8f1342aa25b93e6636a80109d64da.jpg, 0, 0, 1, 0, 0
116473519_113282090326771_2206971897332353139_n_jpg.rf.b1e83b0e59832c5ed5bd796aed861873.jpg, 0, 1, 0, 0, 0
harga-cutting-sticker-truck-720x521_jpeg.rf.b1d867be524a945e39aaf9e6e5e62af4.jpg, 0, 0, 0, 0, 1
Cutting-Sticker-Truck-Model-Terbaru-Adaptasi-Livery-Bus-By-dot-cutting-sticker-Truck-1024x768_jpg.rf.b20da1e6c682a3442a8a65ec47c497d9.jpg, 0, 0, 0, 0, 1
319556972_912502229739457_5411754275111314712_n_jpg.rf.b212d65f09efcfde0ab2dfdd2362f85c.jpg, 0, 0, 1, 0, 0
319785664_5640506662700632_8490928432542024399_n_jpg.rf.b1fe5488ed0806560e330def60808ed5.jpg, 0, 1, 0, 0, 1
131284213_3853615431329042_4329747413424001326_n-2_jpg.rf.b296e3ead230f1b79d5a7598821aa2f5.jpg, 1, 1, 0, 0, 0
319533445_490938599803316_5665417024914267410_n_jpg.rf.b29b2948841013e880f8d343bb5aa87d.jpg, 0, 0, 0, 0, 1
320835090_159458056798370_8888326579043102184_n_jpg.rf.b28e38f3590b804b8d2974bdd8659946.jpg, 0, 0, 1, 0, 0
301850768_2300800553411865_5720420890844044822_n-2_jpg.rf.b2c1a726021d3f196c4373d1f6800446.jpg, 0, 1, 0, 0, 1
320493651_3403951919862160_5395933235474333946_n_jpg.rf.b27ce0dd08f7c1e630135820ef590f73.jpg, 0, 0, 1, 0, 0
IMG-20180108-WA0034_jpg.rf.b2d380a04e9ca7d3ded625f6a5e30b43.jpg, 0, 1, 1, 0, 0
313214051_837707457360337_5153374108788316182_n-2_jpg.rf.b3412e5dd5328b83f05ae0aa1a241cce.jpg, 1, 0, 0, 0, 0
321178116_128204870098390_7970935695210891654_n_jpg.rf.b36db0af0d38d3b02898f3df35906455.jpg, 0, 0, 1, 0, 0
242217033_546956419753178_2056498673896305961_n_jpg.rf.b378a2bb4a91efd6ab225e8ea94b0933.jpg, 0, 1, 0, 0, 0
323073052_1422115755193164_2976917657956144584_n_jpg.rf.b3b997b825399776e9c7dba2cd5ebac3.jpg, 0, 0, 0, 1, 0
IMG-20180108-WA0120-2_jpg.rf.b37cf5bf7d92f4502d26d20c1bfeb243.jpg, 0, 1, 1, 1, 0
319824077_1307767146733067_4876627854297701416_n_jpg.rf.b3c27e6e79149f4c345fcc4aa684b3e2.jpg, 0, 0, 1, 1, 1
291764233_794121381590913_1322511950565828625_n-2_jpg.rf.b3e6a71db46a3e46c27658c8792948a5.jpg, 1, 0, 0, 0, 0
328145061_1702284783556688_8554406486302300433_n_jpg.rf.b3ed06d4aba5d547c26a2b7371395a03.jpg, 0, 0, 0, 1, 0
302762565_766912481255577_6799671606472046533_n-2_jpg.rf.b3f9b1e9eb6fa5c656f8f3d83098c4a3.jpg, 1, 0, 0, 0, 0
327444149_171610805576891_8409723784243859838_n_jpg.rf.b44ab0c70d8dc55f93aff4ed2c3e045f.jpg, 0, 1, 0, 1, 0
42002262_348534259038612_1739438113698365359_n-2_jpg.rf.b44c49fbb409e4edaa7cdfb9eed92394.jpg, 1, 1, 0, 0, 0
320892061_840652810348454_3476180212499367242_n_jpg.rf.b4659d294666019c0feda07fbbabc0f2.jpg, 0, 0, 1, 1, 0
313477370_1393287724409265_8272975077315640759_n_jpg.rf.b4be8966475661b74d2979214d974e1b.jpg, 0, 0, 1, 1, 1
319817104_487766040013480_6993595003402880509_n_jpg.rf.b5494e08f975bdcc3aed22bf4fbb46fd.jpg, 0, 0, 1, 0, 0
318838870_5981847715199855_8100771351682783434_n-2_jpg.rf.b4ab32f0c4f7a5c1741cccce534c0dea.jpg, 1, 0, 0, 0, 0
317989926_544992137133128_4670430090800811701_n_jpg.rf.b57b337a8aeb9538968caeab74d189c3.jpg, 0, 0, 0, 0, 1
315306594_497552658999809_4868351098725677560_n_jpg.rf.b549ef56dc6393e2bb58ff89e32f9ca2.jpg, 0, 0, 0, 0, 1
IMG-20210831-WA0004_jpeg.rf.b60115c28f8c4498da3e8d1e0cefb1e6.jpg, 0, 1, 1, 1, 0
325387876_126386350321353_3105771165039270469_n_jpg.rf.b63f8a60df260a353af21a169410d74a.jpg, 0, 0, 0, 1, 0
328216397_206992621814524_671580876963331927_n_jpg.rf.b6af1f6444fbbce3f3d7964cd204676f.jpg, 0, 0, 0, 0, 0
321764701_682769310210426_9191416091983006635_n_jpg.rf.b6c12c24436fa283d13dc57e5ffb924b.jpg, 0, 0, 0, 1, 0
320384120_542509854184885_1992959050725720885_n_jpg.rf.b63403d9019ba39092dea63ec6b1841d.jpg, 0, 1, 1, 0, 0
316372610_1334666034002412_5362546054256229776_n_jpg.rf.b69b7e38dde20a2fed08643c241ef927.jpg, 0, 0, 0, 0, 1
315403005_5372217346223191_4598143006216406404_n-2_jpg.rf.b6da841c71162f0e71e03b9f3b04d601.jpg, 1, 0, 0, 0, 0
320742871_5778412758894069_292964492020995143_n-2_jpg.rf.b6cd4b7dcd4a33f0358809abdd6c60c4.jpg, 0, 0, 0, 1, 1
176461_1640004529038_7466446_o-2_jpg.rf.b74d62a649421d17bf13e76ca347eb4c.jpg, 1, 0, 0, 0, 0
319304922_551625776414878_996061217804176951_n_jpg.rf.b71ed74ede2d3d63a1bb02d7f066c56a.jpg, 0, 0, 0, 0, 1
312275065_213310307702318_3249014197914166647_n_jpg.rf.b74e5e322f24932d8827ab5da6ecc9ea.jpg, 0, 1, 0, 0, 0
327654108_839942747078744_776739580084335461_n_jpg.rf.b7aef802d04a7e2605da0479372e1b86.jpg, 0, 0, 0, 1, 0
151355627_3520819318046701_5431302795994185748_n_jpg.rf.b7e579282d41cdee63c8a8b4b7df0142.jpg, 0, 0, 1, 0, 0
301025897_496548679137815_4437542364589718650_n_jpg.rf.b7e93c50677310e8afafd6cf1e01f0b4.jpg, 0, 0, 0, 1, 0
320409539_5421881991255155_6108058231376194749_n_jpg.rf.b838e1f46a0c776a6874db81bbf52b54.jpg, 0, 0, 0, 0, 1
mitsubishi_canter_fuso_isuzu_c_1656039766_1e9219ea_progressive_jpg.rf.b920084261b6f4460ca6d93cefcebaf2.jpg, 0, 0, 0, 0, 1
321398638_1587218371711777_9113030314209336043_n_jpg.rf.b8af5a8c3cc8c52d9c4d993350803264.jpg, 0, 0, 1, 0, 0
291643393_716436062780936_2269557504076238793_n-2_jpg.rf.b8a6ee6cddae4bacffd18a743cd3bdb5.jpg, 1, 1, 1, 1, 0
jalal-kelink-xrNcZQQ6q-0-unsplash-2_jpg.rf.b8ba40363232b02b2a84695808a34516.jpg, 1, 0, 0, 0, 0
172661_1640001968974_2293683_o-2_jpg.rf.b98c396ea9de5ab049578ee301605f0c.jpg, 1, 0, 0, 0, 0
319390223_1278661443003673_3389234859476677428_n_jpg.rf.b970d658700dcd808cf321c0d17a3378.jpg, 0, 0, 1, 0, 0
324635091_494768632772520_2999838791336947334_n_jpg.rf.b8c2d30e6e1bc01c09f5e06cf5e82583.jpg, 0, 1, 0, 1, 0
292074968_906432510753567_1749624664130460588_n_jpg.rf.b9a032480bf0525d29e2002453908668.jpg, 0, 0, 1, 1, 0
327478087_220525330396604_805619821801457494_n_jpg.rf.acc428ce79e884f8cb9977e4229fd3f6.jpg, 0, 0, 1, 1, 0
139951370_689507535062864_6280363542266106431_n_jpg.rf.b9bf6d4d8447ce888902cbfd894a4945.jpg, 0, 0, 1, 0, 0
321153706_814976849804815_9149587384869772120_n_jpg.rf.b9c1ebe45d02369b796dee2656be7d73.jpg, 0, 0, 0, 0, 1
317843850_653018749642731_1839283937482352776_n_jpg.rf.b9c86759db2f8853bd50347c99ea2dda.jpg, 0, 0, 0, 1, 0
275331846_982745349337939_2789592486270253524_n_jpg.rf.ba816e68ef36fbeb0ca6b8c305668bb8.jpg, 0, 0, 0, 0, 1
E-ehpy1VUAMBZXy_jpg.rf.ba9a2d31d08987b6102f92479de4c2db.jpg, 0, 0, 1, 0, 0
315110961_3454179394829257_5616266866442653389_n_jpg.rf.ba2dc59aa923d91380372d40ab4db000.jpg, 0, 0, 0, 1, 1
327105971_723134906137776_2188483803061765894_n_jpg.rf.ba2754ed33be6e8b71bf2abb4cf0843b.jpg, 0, 0, 0, 1, 0
289820682_5868507096499058_6404250941531255653_n-2_jpg.rf.baf171734cb07888a9784edd88fd5626.jpg, 1, 0, 1, 1, 0
320499704_847056719863822_5605441115714398521_n_jpg.rf.bae457767324ac24b8b153c3e2ad6934.jpg, 0, 0, 1, 0, 0
321052777_1828727230797167_8801768681687040725_n_jpg.rf.bacc12622a2d06c2702f8ca28249a528.jpg, 0, 0, 1, 0, 0
321607573_5736784313081178_586589416088546791_n_jpg.rf.bb0de6c1957b1d7636ab06f3217e00ca.jpg, 0, 0, 0, 0, 1
326760364_3362933273943916_8811987233104563737_n_jpg.rf.bbe0a5d7a8fcd90074c6a88fa209f08f.jpg, 0, 1, 0, 0, 0
326694745_1153585195319831_7393954799502196597_n_jpg.rf.bbd24222869010225aae8e8080f6b1f8.jpg, 0, 1, 0, 1, 0
327819200_854361732298259_4626012381490092021_n_jpg.rf.bbc58bf62cf9e1f1ab8b1871f6c90e55.jpg, 0, 0, 1, 0, 0
FB_IMG_16254445124251492_jpg.rf.bbec7ed1e2284fcde58d94f163c6b5ab.jpg, 0, 0, 1, 0, 0
321050669_3329684490613424_5854095992034168150_n_jpg.rf.bc4a84d0653b186f9bf43a87b3ddd58f.jpg, 0, 0, 1, 0, 0
Terminal-Yogyakarta_jpg.rf.bc0d8c9ecbfe04e27939992c717a9299.jpg, 1, 0, 0, 1, 0
322319942_227943649617007_3255648129077096460_n_jpg.rf.bbf7fde1a6980409371005d80f9bd9e8.jpg, 0, 0, 1, 0, 0
295916656_461206855545431_5514137459550838277_n_jpg.rf.bc94fd70da0178660c41d1c30f645452.jpg, 0, 1, 0, 0, 0
326339977_568676471820401_9021369564499196867_n_jpg.rf.bc004e69fb86008d5bd7270ddfe3cce2.jpg, 0, 1, 0, 0, 0
320583025_148917417903249_4165710247561206611_n_jpg.rf.ee7757a4699bef65dcaced3372503f5c.jpg, 0, 0, 1, 0, 0
316178940_1811662649232357_5178565200506504978_n_jpg.rf.ee1914894fc4dde10e6f22c92a434aa1.jpg, 0, 0, 0, 1, 0
317163157_5949707451726423_8651802013690452065_n_jpg.rf.efd47d92150a00e981f8e16e1c461594.jpg, 1, 0, 0, 0, 0
321815231_151325524366309_205129670239789803_n_jpg.rf.ed9f37f61f7a47185cf1d9a2f1541fd4.jpg, 0, 0, 0, 0, 1
319717615_6386106098089547_1073300063734251014_n_jpg.rf.f14c19e9362fb9481bfd34690614a915.jpg, 0, 1, 0, 0, 0
325327420_212593771231073_479767093506412352_n_jpg.rf.eecee0620c29155dc16675f86e8b075d.jpg, 0, 1, 1, 1, 0
D8mceRJU0AA4gkk_jpg.rf.f1bbd474a48fe13d6ee0e275786220cf.jpg, 0, 0, 1, 0, 0
320748915_652055710044258_1988814695627776964_n_jpg.rf.ef9692aac5d862312a6b0b60663ff8b4.jpg, 0, 0, 1, 0, 0
319853816_477798171143809_2058837777933678507_n_jpg.rf.ee68d4dd0b365a6ccae1a803c79f022c.jpg, 0, 0, 1, 0, 0
179824220_548903569443296_1077688465482899693_n-2_jpg.rf.f075ab12bd3652c6114ff1c9dc2d20d7.jpg, 0, 0, 0, 0, 1
319108279_683768076455756_6313137485847051579_n_jpg.rf.ed6363149e352f453c3922d166df62f2.jpg, 0, 0, 1, 0, 0
IMG-20211201-WA0012_jpeg.rf.ef3011ff294abdd4b446eda1089766aa.jpg, 0, 0, 0, 1, 0
242800037_392709905587842_4241553530119961113_n-2_jpg.rf.f09e9c2d7e17c9271d17b3c737debea1.jpg, 1, 1, 1, 0, 0
320555560_415736620690743_9076103825351980683_n_jpg.rf.eef2648228fa14e1c408b18d74eaa885.jpg, 0, 0, 1, 0, 0
320513184_5757883720972537_5168165840451756388_n_jpg.rf.eed90257cea26ef034d06d62f7c9bd39.jpg, 0, 0, 1, 0, 0
42778140_187008962209500_1066166546840829965_n_jpg.rf.f161fe946b23cc1f3b75ebc40e89b6cc.jpg, 0, 1, 0, 0, 0
319315888_120777327521573_8674806326897038040_n_jpg.rf.f09c3e0fe23a2b444295699d6f87760c.jpg, 0, 0, 0, 0, 1
295940660_176874148083847_7825252647883815638_n_jpg.rf.f1c52023f17d4036ab9eafb641435dd1.jpg, 1, 0, 0, 0, 1
325212691_3207551436222532_672590425516314132_n_jpg.rf.eef8138b47ecd5cc9be29f8936f2a2d4.jpg, 0, 1, 1, 1, 1
89715399_139746284048965_6078523132301654659_n_jpg.rf.eef934ac6a4991d9d1b9f4bd42e63403.jpg, 0, 1, 0, 0, 0
327800934_161141116675246_7389086149804435341_n_jpg.rf.efec8514b588b56a24d940dd1f3ac15c.jpg, 0, 0, 1, 1, 0
044-07-01-2022_jpg.rf.f25aed45fc49fcc57be54fbeb9a4381e.jpg, 0, 1, 1, 1, 0
289075879_1213758532709207_4527459709787686595_n-2_jpg.rf.f270ea4bf7e22d4ba201bbaa21873f4c.jpg, 1, 1, 0, 0, 1
ELaivbuXUAAGLhw_jpg.rf.f24ec53438957fddf99106041c351ef3.jpg, 0, 0, 0, 1, 0
325940973_703407764750113_7386719740440394039_n_jpg.rf.eea5e87d50c0c37dd6f5790f0954a9f3.jpg, 0, 0, 0, 1, 0
314915729_645721947137296_7592852473832722029_n_jpg.rf.ef7ee72c2afcb8e50a0622d0a9dfb452.jpg, 0, 1, 0, 0, 1
319917813_1347771189300924_8377559315732606685_n_jpg.rf.ee4204d4f4cd322b717b4366f005c371.jpg, 0, 0, 1, 0, 0
320738109_822914685669402_2537702237739675146_n_jpg.rf.f252676f80f1f78d2d59d6339f1a5d5d.jpg, 0, 0, 1, 0, 0
317999587_878499323326265_2075845168512546994_n_jpg.rf.f155a0b11d244e425eb0f4820c796e2b.jpg, 0, 0, 1, 0, 0
316707508_5362580240538364_2527259962159582326_n_jpg.rf.f36d5cfd7f1646cce04f4ab929cf7323.jpg, 0, 0, 0, 0, 1
280514446_531685631780497_6683829943089453181_n_jpg.rf.f38827a468df92e723cd2c00fbbe057e.jpg, 0, 0, 0, 1, 0
305992587_154944307147579_838942798437544910_n_jpg.rf.f37b8674266762212efd0e06ce650b92.jpg, 0, 0, 0, 1, 0
308487937_627164108910895_8046300409662863511_n_jpg.rf.f3b16b0c7e847ef75884e512662d3aa4.jpg, 0, 0, 0, 0, 1
299844789_5617559074931622_7446657257022060331_n-2_jpg.rf.f48da9cac542b6ce48fc98f8fa5249f6.jpg, 1, 0, 0, 0, 0
321142881_550806870252441_5190880754036536519_n_jpg.rf.f431082d8f3a881440919a25f7f7abb1.jpg, 0, 0, 1, 0, 0
301335559_408269231438945_2511507065577363299_n_jpg.rf.f4aa635e27e6b88c07d1d693061d2a2e.jpg, 0, 0, 0, 1, 0
318189126_210158954781006_7755171079945097926_n_jpg.rf.f3eb53e724fe6809840cb95ae6526e44.jpg, 1, 0, 0, 0, 0
326594176_124315053650629_9158603168130810957_n_jpg.rf.f4ac25733582f36f9aad5079c502f415.jpg, 0, 1, 0, 0, 0
298933411_470649671575916_3923039858779744155_n-2_jpg.rf.f4ec5f5cfd1febb97f38f99b02408a52.jpg, 1, 0, 0, 1, 0
320540902_1172098450336469_1527040322316515342_n_jpg.rf.f4f77d1e1582eaa6407ecfaa35c9bcaa.jpg, 0, 0, 0, 0, 1
327199210_1209987826559623_237248797714508922_n_jpg.rf.f53ce52255dbaefd5af42b925d05997a.jpg, 0, 0, 0, 1, 0
51734040_2379537455390309_1123910280422621184_n-2_jpg.rf.f55c8e5f4fc011eac4ddc2b94075521a.jpg, 0, 1, 1, 1, 0
321293031_1815956725436400_3796813735587224891_n_jpg.rf.f55f764625e7189814ec58ed7bc16564.jpg, 0, 0, 1, 0, 0
319820356_204493921942418_1382940492714862303_n-2_jpg.rf.f5848baf27db93a0e78087a0bc0a0aa6.jpg, 0, 1, 0, 0, 0
199185661_516638182857069_3283502349338999483_n-2_jpg.rf.f582a7a7899ee05c0ee5d1ee73197fe8.jpg, 0, 0, 0, 0, 1
